dev_id,mana_day,mana_hh,mana_mm,gr_id,now_kw,min_kw,tot_kw,run_yn,com_yn,bms_soc,bms_soh,min_bin,min_bout,tot_bin,tot_bout,dc_v,dc_a,dc_kw,ac_v_r,ac_v_s,ac_v_t,ac_a_r,ac_a_s,ac_a_t,act_kw,ract_kw,pw_fact,hz,box_temp,max_v,min_v,max_temp,min_temp,run_stop_dat,dev_temp,run_mod,target_value,grid_bin,grid_bout,slope_sun,horizon_sun,module_temp,air_temp,wind_speed,avg_acc_kw,tot_kepco_kw,day_kw,ac_v_r_s,ac_v_s_t,ac_v_t_r,psvm,nsvm,zsvm,pscm,nscm,zscm
310001,20220125,23,14,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,396.72,393.16,395.67,0.10,0.40,1.40,0.20,0.00,1.00,59,25.13,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,08,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,397.68,394.71,396.99,0.10,0.38,1.38,0.20,0.00,1.00,60,25.20,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,13,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.74,0.00,0.00,397.37,393.76,395.94,0.10,0.40,1.39,0.20,0.00,1.00,59,25.18,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,16,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.00,0.00,397.82,394.54,396.38,0.10,0.40,1.36,0.20,0.00,1.00,60,25.10,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,18,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.00,0.00,397.53,393.99,396.43,0.10,0.40,1.39,0.20,0.00,1.00,60,25.10,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,17,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,397.26,394.08,396.43,0.10,0.40,1.38,0.20,0.00,1.00,60,25.10,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,15,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.01,0.00,396.83,393.33,395.65,0.10,0.40,1.38,0.20,0.00,1.00,59,25.12,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,19,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.69,0.00,0.00,397.72,394.18,396.30,0.10,0.40,1.38,0.20,0.00,1.00,60,25.09,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,20,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,397.68,394.26,396.39,0.10,0.40,1.35,0.19,0.00,1.00,59,25.09,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220327,22,54,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,75097.00,70790.00,795.09,0.01,0.00,396.15,392.96,395.38,0.10,0.39,1.41,0.20,0.00,1.00,59,25.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,32,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.72,0.00,0.00,397.83,394.17,397.00,0.10,0.40,1.37,0.19,0.00,1.00,60,24.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,28,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,396.94,393.48,395.63,0.10,0.39,1.35,0.20,0.00,1.00,59,24.98,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220225,21,08,310,58.03,0.00,0.00,R,1,0.00,0.00,0.00,1.00,70157.00,66200.00,797.78,75.00,0.00,402.30,398.58,401.17,86.99,85.72,87.86,58.03,0.00,1.00,60,38.86,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,58.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,31,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,397.76,394.63,396.50,0.10,0.40,1.38,0.20,0.00,1.00,60,24.93,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,23,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.69,0.00,0.00,397.47,393.83,396.28,0.10,0.41,1.37,0.20,0.00,1.00,59,25.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,21,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.69,0.00,0.00,397.40,394.14,396.26,0.10,0.39,1.37,0.19,0.00,1.00,59,25.08,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,40,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.79,0.00,0.00,398.57,394.68,397.44,0.10,0.39,1.39,0.20,0.00,1.00,60,24.81,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,25,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,397.37,393.93,395.94,0.11,0.40,1.38,0.19,0.00,1.00,59,25.01,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,37,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,398.53,395.15,397.28,0.10,0.39,1.37,0.19,0.00,1.00,60,24.83,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,27,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,397.41,393.89,396.07,0.10,0.40,1.38,0.20,0.00,1.00,59,25.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,30,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.72,0.00,0.00,397.63,394.13,396.23,0.10,0.40,1.35,0.19,0.00,1.00,60,24.93,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,39,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.77,0.00,0.00,398.92,394.98,397.30,0.10,0.38,1.37,0.19,0.00,1.00,60,24.83,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,22,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.00,0.00,397.73,394.19,396.51,0.10,0.39,1.33,0.18,0.00,1.00,60,25.03,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,29,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.71,0.00,0.00,397.24,393.85,395.99,0.10,0.38,1.37,0.19,0.00,1.00,60,24.96,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,24,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.00,0.00,397.44,393.65,395.97,0.10,0.40,1.38,0.20,0.00,1.00,60,25.01,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,26,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,396.78,393.77,396.05,0.10,0.38,1.37,0.19,0.00,1.00,60,25.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,38,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.76,0.00,0.00,398.29,394.64,397.20,0.10,0.40,1.35,0.20,0.00,1.00,60,24.83,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,42,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.76,0.00,0.00,398.43,394.96,397.50,0.10,0.38,1.36,0.19,0.00,1.00,60,24.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,35,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,399.21,396.01,398.40,0.10,0.40,1.36,0.20,0.00,1.00,60,24.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,34,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.72,0.00,0.00,399.92,396.48,398.23,0.10,0.38,1.35,0.20,0.00,1.00,60,24.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,33,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.01,0.00,398.78,394.40,397.18,0.10,0.38,1.38,0.19,0.00,1.00,60,24.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,36,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,398.74,395.49,397.88,0.10,0.39,1.38,0.19,0.00,1.00,60,24.88,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,41,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.74,0.00,0.00,398.55,395.50,397.48,0.10,0.39,1.34,0.20,0.00,1.00,60,24.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,44,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.00,0.00,398.51,395.27,397.52,0.10,0.39,1.38,0.19,0.00,1.00,60,24.78,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,46,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.81,0.00,0.00,399.29,395.50,397.68,0.10,0.39,1.37,0.20,0.00,1.00,60,24.73,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,45,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.82,0.00,0.00,399.03,395.33,397.68,0.10,0.40,1.39,0.20,0.00,1.00,60,24.75,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,43,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.76,0.01,0.00,398.33,395.26,397.58,0.10,0.38,1.34,0.19,0.00,1.00,60,24.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,47,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.78,0.01,0.00,399.39,395.49,398.12,0.10,0.37,1.35,0.20,0.00,1.00,60,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,48,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.85,0.00,0.00,399.23,395.78,398.04,0.10,0.40,1.38,0.20,0.00,1.00,59,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220315,09,55,310,0.28,0.00,0.00,R,1,0.00,0.00,0.00,0.00,73365.00,69191.00,799.77,0.00,0.00,401.59,400.69,400.38,0.18,0.40,1.70,0.28,0.00,1.00,60,24.32,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,03,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.31,0.03,0.00,403.29,399.81,401.81,0.10,0.32,1.29,0.18,0.00,1.00,59,23.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,00,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.87,0.00,0.00,400.41,397.13,399.43,0.10,0.40,1.40,0.20,0.00,1.00,59,24.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,56,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.87,0.00,0.00,399.70,396.40,398.60,0.10,0.40,1.39,0.20,0.00,1.00,59,24.62,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,51,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.87,0.00,0.00,400.13,397.08,399.06,0.10,0.40,1.39,0.20,0.00,1.00,60,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,49,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.84,0.00,0.00,399.33,395.88,398.43,0.10,0.38,1.37,0.20,0.00,1.00,59,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,53,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,399.58,396.38,399.09,0.10,0.40,1.40,0.20,0.00,1.00,60,24.68,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,59,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,400.75,397.67,400.02,0.10,0.40,1.40,0.20,0.00,1.00,60,24.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,55,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.86,0.00,0.00,399.55,396.17,398.43,0.10,0.40,1.40,0.20,0.00,1.00,59,24.63,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,06,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.04,0.00,403.03,399.68,401.57,0.10,0.30,1.31,0.19,0.00,1.00,60,22.98,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,58,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,400.28,396.99,399.39,0.10,0.39,1.39,0.20,0.00,1.00,59,24.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,50,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.02,0.00,399.60,396.51,398.80,0.10,0.38,1.36,0.20,0.00,1.00,60,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,52,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.86,0.00,0.00,399.98,396.70,398.89,0.10,0.40,1.39,0.20,0.00,1.00,59,24.69,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,13,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.37,0.03,0.00,402.90,399.53,401.40,0.10,0.32,1.29,0.18,0.00,1.00,59,22.86,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,10,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.07,0.00,402.77,399.36,401.24,0.10,0.30,1.28,0.18,0.00,1.00,59,22.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,57,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,400.33,396.98,399.33,0.10,0.40,1.40,0.20,0.00,1.00,60,24.62,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,54,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.91,0.00,0.00,399.40,396.01,398.59,0.13,0.43,1.40,0.20,0.00,1.00,60,24.62,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,07,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.06,0.00,402.88,399.48,401.46,0.10,0.33,1.30,0.18,0.00,1.00,59,22.97,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,09,310,0.16,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.31,0.07,0.00,402.79,399.44,401.33,0.10,0.30,1.30,0.16,0.00,1.00,59,22.92,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,08,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.30,0.10,0.00,402.98,399.59,401.52,0.10,0.30,1.27,0.17,0.00,1.00,59,22.93,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,04,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.28,0.04,0.00,403.15,399.67,401.73,0.10,0.31,1.31,0.18,0.00,1.00,59,23.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,05,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.31,0.03,0.00,403.38,399.72,401.91,0.10,0.33,1.31,0.17,0.00,1.00,59,22.99,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,12,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.38,0.02,0.00,402.55,399.17,401.23,0.10,0.32,1.31,0.20,0.00,1.00,60,22.86,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,11,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.37,0.03,0.00,402.82,399.43,401.40,0.10,0.34,1.30,0.19,0.00,1.00,59,22.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,15,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.40,0.04,0.00,402.90,399.27,401.41,0.10,0.30,1.30,0.18,0.00,1.00,59,22.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,14,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.38,0.03,0.00,402.93,399.43,401.26,0.10,0.33,1.31,0.20,0.00,1.00,59,22.82,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
